_id,business_name,business_id,pitch_id,business_founders[0],business_founders[1],business_founders[2],business_founders[3],business_founders[4],Business Attributes.Business Fundamentals.Business Origin Story.Inspiration Source,Business Attributes.Business Fundamentals.Business Origin Story.Development Timeline,Business Attributes.Business Fundamentals.Regulatory Requirements.Compliance Status,Business Attributes.Business Fundamentals.Regulatory Requirements.Specific Compliance,Business Attributes.Business Fundamentals.Regulatory Requirements.Regulatory Bodies,Business Attributes.Business Fundamentals.Market Recognition.Achievements & Awards,Business Attributes.Business Fundamentals.Market Recognition.Public Perception,Business Attributes.Business Fundamentals.Industry Classification.Primary Industry,Business Attributes.Business Fundamentals.Industry Classification.Sub-Industry Examples,Business Attributes.Business Fundamentals.Development Stage,Business Attributes.Business Fundamentals.Business Model.Primary Revenue Model,Business Attributes.Business Fundamentals.Business Model.Target Market Segment,Business Attributes.Financial Metrics.Revenue Brackets (Annual),Business Attributes.Financial Metrics.Profitability Status,Business Attributes.Financial Metrics.Cost Structure Components,Business Attributes.Financial Metrics.Investment Profile.Previous Funding Sources,Business Attributes.Financial Metrics.Investment Profile.Investment Ask,Business Attributes.Financial Metrics.Investment Profile.Equity Offered,Business Attributes.Market Position.Customer Engagement.Feedback Channels,Business Attributes.Market Position.Customer Engagement.Customer Loyalty Programs,Business Attributes.Market Position.Digital Presence.Online Platforms,Business Attributes.Market Position.Digital Presence.Digital Marketing Channels,Business Attributes.Market Position.Market Size Categories,Business Attributes.Market Position.Competition Level,Business Attributes.Market Position.Competitive Position,Business Attributes.Product/Service Attributes.Innovation Level,Business Attributes.Product/Service Attributes.Intellectual Property Status,Business Attributes.Product/Service Attributes.Development Status,Business Attributes.Team Composition.Leadership Experience,Business Attributes.Team Composition.Background,Business Attributes.Team Composition.Team Size,Business Attributes.Team Composition.Expertise Coverage,Business Attributes.Growth & Scalability.Growth Rate,Business Attributes.Growth & Scalability.Scalability Potential,Business Attributes.Growth & Scalability.International Potential,Business Attributes.Impact & Sustainability.Product Lifecycle Impact.Manufacturing Impact,Business Attributes.Impact & Sustainability.Product Lifecycle Impact.End-of-Life Management,Business Attributes.Impact & Sustainability.Community Integration.Local Impact,Business Attributes.Impact & Sustainability.Community Integration.Global Responsibility,Business Attributes.Impact & Sustainability.Environmental Impact,Business Attributes.Impact & Sustainability.Social Impact,Business Attributes.Impact & Sustainability.Sustainability Practices,Business Attributes.Risk Assessment.Operational Risks,Business Attributes.Risk Assessment.Market Risks,Business Attributes.Risk Assessment.Financial Risks,Business Attributes.Exit Strategy.Planned Exit Options,Business Attributes.Exit Strategy.Exit Timeline,Business Attributes.Innovation & Research.Research & Development.R&D Focus Areas,Business Attributes.Innovation & Research.Research & Development.Research Partnerships,Business Attributes.Innovation & Research.Technology Integration.Core Technologies,Business Attributes.Innovation & Research.Technology Integration.Technology Implementation,Business Attributes.Customer Experience.Service Delivery.Service Channels,Business Attributes.Customer Experience.Service Delivery.Customer Journey,Business Attributes.Customer Experience.Personalization Capabilities.Data Collection,Business Attributes.Customer Experience.Personalization Capabilities.Customization Options,Business Attributes.Additional Considerations.Cultural Fit,Business Attributes.Additional Considerations.Marketing Strategy,Business Attributes.Additional Considerations.Customer Relationship,business_founders[0].name,business_founders[1].name,business_founders[2].name,business_founders[3].name,business_founders[0].role,business_founders[1].role,business_founders[2].role,business_founders[3].role,business_founders,business_founders[0].confidence,Business Attributes.Financial Metrics.Revenue Brackets (Annual).Last Year,Business Attributes.Financial Metrics.Revenue Brackets (Annual).This Year
67bb3ab5c16cfda851c68d8f,Pooch Paper,pooch_paper_1,not_provided,not_provided,,,,,Personal Problem/Need,Planned Launch,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Pets & Animal Care,not_provided,Initial Market Launch,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,E-commerce Platform,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,Financial Experts,Solo Founder,Business/Management,Early Growth (<20% annual),Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,Online Platform,Purchase Decision,Purchase History,Product Customization,not_provided,not_provided,Transaction-Based,,,,,,,,,,,,
67bb3ab5c16cfda851c68d90,P-nuff Crunch,pitch_1,not_provided,Dr. Juan Salinas,,,,,Personal Problem/Need,Gradual Evolution,not_provided,Manufacturing Compliance,not_provided,not_provided,Health-Focused,Food & Beverage,Snacks & Confectionery,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$100,000 - $250,000",Early Profitability,Raw Materials & Supplies,Friends & Family,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),No Direct Competition,Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,Academic Background,Solo Founder,Product Development,Moderate Growth (20-50% annual),Moderately Scalable,International Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Health-Focused,not_provided,Transaction-Based,,,,,,,,,,,,
67bb3ab5c16cfda851c68d91,Nature's Wild Berry,NaturesWildBerry_S11E14,not_provided,not_provided,,,,,Personal Problem/Need,Gradual Evolution,not_provided,not_provided,not_provided,not_provided,not_provided,Food & Beverage,Snacks & Confectionery,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$250,000 - $500,000",Early Profitability,Raw Materials & Supplies,Bootstrap Only,"Under $50,000",21-25%,not_provided,not_provided,Online Marketplace,not_provided,Small Market ($1M-$10M),Limited Competition (1-3 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,not_provided,not_provided,Co-Founders (2-3),not_provided,Moderate Growth (20-50% annual),Moderately Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,,,,,,,,,,,,
67bb3ab5c16cfda851c68d92,See The Way I See,not_provided,not_provided,,,,,,Personal Problem/Need,Emergency Response,Not Yet Started,not_provided,not_provided,not_provided,Community Favorite,Fashion & Apparel,not_provided,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$500,000 - $1 million",Consistently Profitable,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,Social Media,not_provided,E-commerce Platform,Social Media Marketing,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Me-Too Product,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,Marketing/Sales,Fast Growth (50-100% annual),Highly Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Scale-up Challenges,Market Acceptance,Capital Requirements,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Online Platform,Usage Period,Purchase History,not_provided,Community-Focused,Social Media Focus,Community-Based,Sophie Nistico,,,,Founder,,,,,,,
67bb3ab5c16cfda851c68d93,Noshi,noshi_1,not_provided,,,,,,not_provided,not_provided,Fully Compliant,Industry-Specific Compliance,not_provided,not_provided,not_provided,Food & Beverage,Snacks & Confectionery,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$100,000 - $250,000",Early Profitability,Manufacturing & Production,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Moderate Innovation,Licensing Rights,Production Ready,First-Time Entrepreneurs,not_provided,Small Team (4-10),not_provided,Moderate Growth (20-50% annual),Moderately Scalable,Regional Expansion Possible,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,Physical Store,Usage Period,not_provided,Product Customization,Innovation Focus,Traditional Advertising,Transaction-Based,Tomo,,,,Founder,,,,,,,
67bb3ab5c16cfda851c68d94,Grind,grind_1,not_provided,Thomas Fields,,,,,Personal Problem/Need,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Sports & Recreation,not_provided,Initial Market Launch,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$100,000 - $250,000",Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,Social Media,not_provided,Company Website,Social Media Marketing,not_provided,not_provided,New Entrant,Significant Improvement,not_provided,Market Testing,First-Time Entrepreneurs,not_provided,Solo Founder,not_provided,not_provided,Moderately Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,Online Platform,Usage Period,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3ab5c16cfda851c68d95,Creation Nation,not_provided,not_provided,Karen Nation,,,,,Personal Problem/Need,Gradual Evolution,not_provided,not_provided,not_provided,not_provided,not_provided,Food & Beverage,Snacks & Confectionery,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$500,000 - $1 million",Break-Even Point Reached,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,E-commerce Platform,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,Industry-Specific,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Cash Flow Management,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Online Platform,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,,,,,,,,,,,,
67bb3ab5c16cfda851c68d96,SneakErasers,SneakErasers_1,not_provided,Chris Pavlica,Kevin Consolofrom,,,,Market Gap Identification,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,Value-Focused,Consumer Goods & Retail,E-commerce Platforms,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),$1 million - $5 million,not_provided,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,E-commerce Platform,Search Engine Marketing,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,Trademarks,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,not_provided,Hypergrowth (>100% annual),Highly Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,Online Platform,Usage Period,Purchase History,Product Customization,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3ab5c16cfda851c68d97,Three Works snacks and chips,not_provided,not_provided,not_provided,,,,,Market Gap Identification,Opportunity-Driven,Not Yet Started,Industry-Specific Compliance,Industry Associations,not_provided,Value-Focused,Food & Beverage,Snacks & Confectionery,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$500,000 - $1 million",Early Profitability,Marketing & Advertising,Bootstrap Only,"$250,000 - $500,000",not_provided,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),High Competition (10+ competitors),Niche Player,Significant Improvement,Trademarks,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,not_provided,Moderate Growth (20-50% annual),Moderately Scalable,International Expansion Ready,Sustainable Packaging,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,,,,,,,,,,,,
67bb3ab5c16cfda851c68d98,BeerMKR,BeerMKR_S11E14,not_provided,Aaron,Brett,,,,Hobby Turned Business,Accelerator/Incubator Program,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Food & Beverage,Brewing & Spirits,Initial Market Launch,Hardware + Software Combined,Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,Manufacturing & Production,Angel Investors,not_provided,not_provided,not_provided,Subscription Benefits,not_provided,not_provided,not_provided,not_provided,New Entrant,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,Academic Background,Co-Founders (2-3),Business/Management,Pre-Growth,Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,University Collaboration,not_provided,In-House Development,Online Platform,Onboarding Process,Purchase History,Product Customization,Innovation Focus,Digital Marketing,Subscription-Based,,,,,,,,,,,,
67bb3ab5c16cfda851c68d99,Pluto Pillow,Pluto_Pillow_1,not_provided,Susana,Kevin,,,,Personal Problem/Need,Gradual Evolution,In Process,Patent Compliance,not_provided,not_provided,Customer-Centric,Consumer Goods & Retail,E-commerce Platforms,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$250,000 - $500,000",Early Profitability,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,User Reviews,not_provided,Company Website,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,Patent Pending,Production Ready,First-Time Entrepreneurs,not_provided,Small Team (4-10),not_provided,Moderate Growth (20-50% annual),Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,Artificial Intelligence,In-House Development,Online Platform,Usage Period,Browsing Behavior,Product Customization,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3ab6c16cfda851c68d9a,Fling Golf,fling_golf_1,not_provided,not_provided,,,,,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Sports & Recreation,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$100,000 - $250,000",not_provided,Raw Materials & Supplies,Friends & Family,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Production Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,,,,,,,,,,,,
67bb3ab6c16cfda851c68d9b,Float'N'Grill,FloatNGrill_1,not_provided,Mike Bashawaty,Jeremy Quillico,,,,Hobby Turned Business,Sudden Inspiration,In Process,Patent Compliance,not_provided,Media Coverage,not_provided,Sports & Recreation,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,not_provided,20%,not_provided,not_provided,Social Media Presence,Viral Marketing,Micro Market (<$1M),No Direct Competition,New Entrant,Significant Improvement,Patent Pending,Production Ready,First-Time Entrepreneurs,not_provided,not_provided,not_provided,not_provided,Moderately Scalable,not_provided,Food-Grade Materials,not_provided,not_provided,not_provided,Minimal Environmental Impact,not_provided,not_provided,not_provided,Market Acceptance,Capital Requirements,Licensing Deal,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3ab6c16cfda851c68d9c,"Dino Don, Inc.",not_provided,not_provided,Don Lessem,Val Jones,,,,Market Trend Response,Gradual Evolution,Not Yet Started,Not_Provided,Not_Provided,Expert Recommendations,Innovation Pioneer,Entertainment & Media,Not_Provided,Growth Phase,Service-Based,Business-to-Business (B2B),$1 million - $5 million,Consistently Profitable,Labor & Workforce,Bootstrap Only,Not_Provided,Not_Provided,Not_Provided,Not_Provided,Not_Provided,Not_Provided,Medium Market ($10M-$100M),Limited Competition (1-3 competitors),Market Leader,Significant Improvement,Not_Provided,Production Ready,First-Time Entrepreneurs,Not_Provided,Small Team (4-10),Not_Provided,Moderate Growth (20-50% annual),Moderately Scalable,National Expansion Ready,Not_Provided,Not_Provided,Not_Provided,Not_Provided,Not_Provided,Not_Provided,Not_Provided,Staffing Challenges,Market Acceptance,Capital Requirements,Not_Provided,Not_Provided,Performance Optimization,Not_Provided,Robotics,Proprietary Systems,In-Person Service,Usage Period,Not_Provided,Product Customization,Innovation Focus,Event Marketing,Service-Based,,,,,,,,,,,,
67bb3ab6c16cfda851c68d9d,Copper Cow Coffee,copper_cow_coffee,not_provided,,,,,,Professional Experience,Side Project Evolution,Not Yet Started,Food Safety & Processing,FDA,not_provided,Trendsetter,Food & Beverage,Beverages & Drinks,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),$1 million - $5 million,Loss-Making but Growing,Raw Materials & Supplies,Angel Investors,not_provided,Over 40%,not_provided,not_provided,E-commerce Platform,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),New Entrant,Significant Improvement,not_provided,Production Ready,Serial Entrepreneurs,Financial Experts,Solo Founder,Business/Management,Fast Growth (50-100% annual),Moderately Scalable,International Expansion Ready,Sustainable Packaging,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Cash Flow Management,Strategic Acquisition,Medium-term (3-5 years),Process Innovation,not_provided,not_provided,not_provided,Online Platform,Usage Period,Purchase History,Product Customization,Innovation Focus,Digital Marketing,Transaction-Based,Debbie,,,,Founder,,,,,,,
67bb3ab6c16cfda851c68d9e,LIT Handlers,LIT_Handlers_Destiny_Padgett,not_provided,,,,,,Personal Problem/Need,Gradual Evolution,In Process,Patent Compliance,not_provided,not_provided,Value-Focused,Consumer Goods & Retail,E-commerce Platforms,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$500,000 - $1 million",Consistently Profitable,Manufacturing & Production,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,Company Website,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,Patent Pending,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,Business/Management,Moderate Growth (20-50% annual),Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Licensing Deal,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,Online Platform,Usage Period,Purchase History,Product Customization,Growth Mindset,Digital Marketing,Transaction-Based,Destiny Padgett,,,,Founder,,,,,,,
67bb3ab6c16cfda851c68d9f,Pumpkin Glove Scraper,pumpkin_glove_scraper_1,not_provided,not_provided,,,,,Personal Problem/Need,Gradual Evolution,not_provided,Patent Compliance,not_provided,Patent Awards,not_provided,Consumer Goods & Retail,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$50,000 - $100,000",Pre-Profit Stage,Manufacturing & Production,Friends & Family,"$250,000 - $500,000",26-30%,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),No Direct Competition,Niche Player,Category Creator,Granted Patents,Production Ready,Mixed Experience Team,Sales Leaders,Co-Founders (2-3),Business/Management,Early Growth (<20% annual),Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Traditional Business Values,not_provided,Transaction-Based,,,,,,,,,,,,
